site,station_nm,lat,lon,state,reason,wtemp_cov,flow_cov,wtemp_cov_test,flow_cov_test
06329500,Yellowstone River near Sidney MT,47.67741389,-104.1554111,MT,low full-period coverage,0.18,1.0,0.572,1.0
06714215,"SOUTH PLATTE R AT 64TH AVE. COMMERCE CITY, CO.",39.812222,-104.957778,CO,low full-period coverage,0.15,1.0,1.0,1.0
13210050,BOISE RIVER NR MIDDLETON ID,43.6848841,-116.5737442,ID,no NWIS WTEMP+FLOW,,,,
03254695,"THREEMILE CREEK AT HWY 9 AT COVINGTON, KY",39.05242186,-84.48810859,KY,no NWIS WTEMP+FLOW,,,,
01465963,Ong Run at Trenton Rd near Browns Mills NJ,39.98769444,-74.5926944,NJ,no NWIS WTEMP+FLOW,,,,
03197937,"ELK RIVER AB ELK TWOMILE CREEK AT CHARLESTON, WV",38.3692472,-81.60695,WV,no NWIS WTEMP+FLOW,,,,
01429000,"West Branch Lackawaxen River at Prompton, PA",41.5872185,-75.326829,PA,low full-period coverage,0.215,1.0,0.989,1.0
03512000,"OCONALUFTEE RIVER AT BIRDTOWN, NC",35.46138889,-83.3536111,NC,low full-period coverage,0.414,1.0,0.996,1.0
11204900,TULE R BL SUCCESS DAM CA,36.04875,-118.9376806,CA,no NWIS WTEMP+FLOW,,,,
05554580,"VERMILION RIVER AT RTE 23 NEAR CORNELL, IL",40.9892222,-88.765,IL,no NWIS WTEMP+FLOW,,,,
14041000,"DESOLATION CREEK NEAR DALE,OREG.",44.9887642,-118.9205286,OR,no NWIS WTEMP+FLOW,,,,
09371010,"SAN JUAN RIVER AT FOUR CORNERS, CO",37.00113889,-109.0295833,CO,low full-period coverage,0.412,0.974,0.971,0.96
251127080382100,"TAYLOR RIVER AT MOUTH NEAR HOMESTEAD, FL",25.190594,-80.639053,FL,no NWIS WTEMP+FLOW,,,,
03324500,"SALAMONIE RIVER AT DORA, IN",40.8116902,-85.6838407,IN,no NWIS WTEMP+FLOW,,,,
08022100,"Irons Bayou at SH 149 nr Beckville, TX",32.21444444,-94.4327778,TX,no NWIS WTEMP+FLOW,,,,
01625645,"SOUTH RIVER AT SUFFANGUS FARM NEAR GREENVILLE, VA",38.011,-79.1373333,VA,no NWIS WTEMP+FLOW,,,,
01428000,TENMILE RIVER AT TUSTEN NY,41.56377778,-75.01438889,NY,low full-period coverage,0.158,0.158,1.0,1.0
05414213,"LITTLE PLATTE RIVER NEAR PLATTEVILLE, WI",42.7230489,-90.5281842,WI,no NWIS WTEMP+FLOW,,,,
07093775,"BADGER CREEK, LOWER STATION, NEAR HOWARD, CO.",38.46721949,-105.8600083,CO,no NWIS WTEMP+FLOW,,,,
06856600,"REPUBLICAN R AT CLAY CENTER, KS",39.3555515,-97.1275203,KS,low full-period coverage,0.154,1.0,0.941,1.0
09152650,"LEACH CREEK AT DURHAM, CO",39.09081474,-108.607595,CO,no NWIS WTEMP+FLOW,,,,
03254693,"THREEMILE CREEK AT THREE MILE ROAD AT COVINGTON,KY",39.05020525,-84.4850474,KY,low full-period coverage,0.082,0.501,0.0,1.0
01638500,"POTOMAC RIVER AT POINT OF ROCKS, MD",39.2735833,-77.5431111,MD,no NWIS WTEMP+FLOW,,,,
07079300,"EF ARKANSAS R AT US HIGHWAY 24, NR LEADVILLE, CO.",39.2724892,-106.3064133,CO,no NWIS WTEMP+FLOW,,,,
254543080405401,"TAMIAMI CANAL AT S-12-D NEAR MIAMI, FL",25.7620472,-80.6820444,FL,low full-period coverage,0.298,0.999,0.0,1.0
11376550,BATTLE C BL COLEMAN FISH HATCHERY NR COTTONWOOD CA,40.39820996,-122.1463869,CA,no NWIS WTEMP+FLOW,,,,
05137500,"RAINY RIVER NEAR BOAT LANDING AT WHEELERS POINT,MN",48.83188889,-94.7041111,MN,low full-period coverage,0.263,0.542,0.0,0.0
01670200,"PAMUNKEY CREEK AT RT 651 NEAR LAHORE, VA",38.1545801,-77.9502747,VA,no NWIS WTEMP+FLOW,,,,
384115121402501,CACHE C OVERFLOW WEIR AT N ABUTMENT NR WOODLAND CA,38.6875,-121.673611,CA,no NWIS WTEMP+FLOW,,,,
02201000,"WILLIAMSON SWAMP CREEK AT DAVISBORO, GA",32.97566667,-82.6098056,GA,low full-period coverage,0.333,1.0,0.997,1.0
13315765,"Threemile Ck near New Meadows, ID",45.01358056,-116.20948889,ID,no NWIS WTEMP+FLOW,,,,
02334500,"CHATTAHOOCHEE RIVER NEAR BUFORD, GA",34.1261111,-84.09338889,GA,no NWIS WTEMP+FLOW,,,,
05381389,"CLEAR CREEK SITE C-2 AT 14TH AVE NEAR MILLSTON, WI",44.15635176,-90.7126365,WI,no NWIS WTEMP+FLOW,,,,
01464710,"Pine Run at Chalfont, PA",40.2889952,-75.2026734,PA,no NWIS WTEMP+FLOW,,,,
05420460,"Beaver Slough at 3rd Street at Clinton, IA",41.82725278,-90.1904056,IA,low full-period coverage,0.535,1.0,0.97,1.0
05357215,"ALLEQUASH CREEK @ CT HWY M NR BOULDER JUNCTION, WI",46.02388889,-89.6527778,WI,low full-period coverage,0.539,1.0,0.966,1.0
01467016,Rancocas Creek at Willingboro NJ,40.00888889,-74.8891667,NJ,no NWIS WTEMP+FLOW,,,,
05054020,"RED RIVER OF THE NORTH BELOW FARGO, ND",46.93051956,-96.7850803,ND,no NWIS WTEMP+FLOW,,,,
13138000,EAST FORK BIG WOOD RIVER AT GIMLET ID,43.60305556,-114.3302778,ID,low full-period coverage,0.024,0.68,0.0,1.0
05539670,"DES PLAINES RIVER AT CHANNAHON, IL",41.41444444,-88.2144444,IL,no NWIS WTEMP+FLOW,,,,
11461500,EF RUSSIAN R NR CALPELLA CA,39.24652277,-123.1302509,CA,low full-period coverage,0.078,1.0,0.584,1.0
07099400,"ARKANSAS RIVER ABOVE PUEBLO, CO",38.2716694,-104.718033,CO,low full-period coverage,0.805,0.116,1.0,0.0
02335400,"CHATTAHOOCHEE R 0.39 MI DS GA140, ALPHARETTA, GA",33.97305556,-84.26888889,GA,no NWIS WTEMP+FLOW,,,,
01563000,"Raystown Branch Juniata River near Huntingdon, PA",40.42646376,-78.0294482,PA,no NWIS WTEMP+FLOW,,,,
06436760,"HORSE CR ABOVE VALE,SD",44.65265259,-103.366697,SD,low full-period coverage,0.201,0.45,0.0,0.0
06893890,"East Fork Little Blue River near Blue Springs, MO",39.02556175,-94.3438385,MO,low blind-test-period coverage,0.692,0.762,0.72,1.0
14337830,"ELK CREEK BELOW ALCO CREEK, NEAR TRAIL, OR",42.73040316,-122.7114313,OR,no NWIS WTEMP+FLOW,,,,
453104122551201,"ROCK CREEK AT WOLL POND WAY, HILLSBORO, OR",45.51761657,-122.9212139,OR,no NWIS WTEMP+FLOW,,,,
364831114002301,"VIRGIN R BLW MESQUITE DIV NR LITTELFIELD, AZ",36.8085,-114.0065194,AZ,no NWIS WTEMP+FLOW,,,,
040871482,"WILSON PK CR @ WILSON PK&20TH PL @ MILWAUKEE, WI",42.97305556,-87.9397222,WI,no NWIS WTEMP+FLOW,,,,
05407470,"KICKAPOO RIVER AT STATE HIGHWAY 33 AT ONTARIO, WI",43.72166667,-90.5875,WI,no NWIS WTEMP+FLOW,,,,
02264100,"BONNET CREEK NEAR VINELAND, FL",28.32528785,-81.5206284,FL,low full-period coverage,0.481,1.0,0.881,1.0
02014000,"POTTS CREEK NEAR COVINGTON, VA",37.72901408,-80.0422802,VA,low full-period coverage,0.145,1.0,0.0,1.0
02327022,"WAKULLA RIVER NEAR CRAWFORDVILLE, FL",30.21384593,-84.26158318,FL,no NWIS WTEMP+FLOW,,,,
07381355,"Company Canal at Salt Barrier near Lockport, LA",29.62733333,-90.5576667,LA,no NWIS WTEMP+FLOW,,,,
04166470,"UPPER RIVER ROUGE AT DETROIT, MI",42.3942031,-83.2782632,MI,low full-period coverage,0.101,0.067,0.0,0.0
01625770,"PINE RUN NEAR GREENVILLE, VA",38.00738889,-79.1188611,VA,no NWIS WTEMP+FLOW,,,,
03431091,"CUMBERLAND R AT OMOHUNDRO WTR PLT AT NASHVILLE, TN",36.1653343,-86.7213866,TN,no NWIS WTEMP+FLOW,,,,
06482020,"BIG SIOUX R AT NORTH CLIFF AVE AT SIOUX FALLS, SD",43.567028,-96.711,SD,low full-period coverage,0.163,1.0,0.0,1.0
03199300,"ROCK CREEK NEAR DANVILLE, WV",38.1001,-81.82984589,WV,no NWIS WTEMP+FLOW,,,,
11407700,FEATHER R A YUBA CITY CA,39.138781,-121.6057994,CA,no NWIS WTEMP+FLOW,,,,
09306395,"WHITE RIVER NEAR COLORADO STATE LINE, UT",40.01385727,-109.0806682,UT,no NWIS WTEMP+FLOW,,,,
02061000,"BIG OTTER RIVER NEAR BEDFORD, VA",37.36403026,-79.41919689,VA,low full-period coverage,0.306,0.503,0.0,0.0
11527000,TRINITY R NR BURNT RANCH CA,40.78871835,-123.440006,CA,no NWIS WTEMP+FLOW,,,,
03070420,"Stony Fork Tributary near Gibbon Glade, PA",39.76424306,-79.58698789,PA,low full-period coverage,0.008,0.167,0.0,0.0
453630122021400,"COLUMBIA RIVER, LEFT BANK, NEAR DODSON, OR",45.60817305,-122.0384174,OR,no NWIS WTEMP+FLOW,,,,
054322653,"BREWERY CR TRIB-UPSTREAM SITE-NR MINERAL POINT, WI",42.88166667,-90.1308333,WI,low full-period coverage,0.116,0.116,0.0,0.0
01624885,"MEADOW RUN NEAR WAYNESBORO, VA",38.16227778,-78.9185,VA,no NWIS WTEMP+FLOW,,,,
09419755,"LV WASH AT POWERLINE CROSSING BLW HENDERSON, NV",36.10219804,-114.9386039,NV,no NWIS WTEMP+FLOW,,,,
02232400,"ST. JOHNS RIVER NEAR COCOA, FL",28.36972837,-80.8725578,FL,low full-period coverage,0.471,1.0,0.971,1.0
13211210,"BOISE RIVER ABV INDIAN CREEK AT CALDWELL, ID",43.67776944,-116.7054944,ID,no NWIS WTEMP+FLOW,,,,
040869416,"LINCOLN CREEK @ SHERMAN BOULEVARD AT MILWAUKEE, WI",43.09713889,-87.96725,WI,low full-period coverage,0.031,0.933,0.0,1.0
11448800,SCOTTS C BL SF SCOTTS C NR LAKEPORT CA,39.04194444,-122.98083333,CA,no NWIS WTEMP+FLOW,,,,
10339419,TRUCKEE R AB PROSSER C NR TRUCKEE CA,39.36851817,-120.1149198,CA,no NWIS WTEMP+FLOW,,,,
10336670,WARD C NR TAHOE PINES CA,39.13574009,-120.220749,CA,no NWIS WTEMP+FLOW,,,,
02301500,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",27.872248,-82.2112008,FL,low full-period coverage,0.195,1.0,0.993,1.0
11341400,SACRAMENTO R NR MT SHASTA CA,41.26654165,-122.311677,CA,no NWIS WTEMP+FLOW,,,,
10309000,"E FK CARSON RV NR GARDNERVILLE, NV",38.84519444,-119.7060833,NV,no NWIS WTEMP+FLOW,,,,
11323500,MOKELUMNE R BL CAMANCHE DAM CA,38.2261111,-121.0233333,CA,no NWIS WTEMP+FLOW,,,,
01622258,"BACK CREEK NEAR SWOOPE, VA",38.1187222,-79.2088611,VA,no NWIS WTEMP+FLOW,,,,
05112000,"ROSEAU RIVER BELOW STATE DITCH 51 NR CARIBOU, MN",48.981612,-96.462767,MN,no NWIS WTEMP+FLOW,,,,
10321000,"HUMBOLDT RV NR CARLIN, NV",40.72769715,-116.009242,NV,no NWIS WTEMP+FLOW,,,,
02207160,"STONE MOUNTAIN CREEK AT GA 124, NEAR LITHONIA, GA",33.77327778,-84.0771667,GA,low full-period coverage,0.347,0.495,1.0,1.0
02301638,ALAFIA RIVER AT BELL SHOALS NEAR RIVERVIEW FL,27.85891477,-82.2737021,FL,no NWIS WTEMP+FLOW,,,,
02013000,"DUNLAP CREEK NEAR COVINGTON, VA",37.8029022,-80.0470043,VA,low full-period coverage,0.112,1.0,0.0,1.0
04201500,Rocky River near Berea OH,41.4075483,-81.88263759,OH,no NWIS WTEMP+FLOW,,,,
01434000,DELAWARE RIVER AT PORT JERVIS NY,41.3705833,-74.69713889,PA,low full-period coverage,0.103,1.0,0.776,1.0
10340500,PROSSER C BL PROSSER C DAM NR TRUCKEE CA,39.37324026,-120.131587,CA,no NWIS WTEMP+FLOW,,,,
14181650,N SANTIAM RIVER AT MINTO FISH FACILITY NR GATES OR,44.7575583,-122.3594417,OR,no NWIS WTEMP+FLOW,,,,
420833121402000,"LOST RIVER AT WILSON DAM, AT HENLEY, OR",42.14258889,-121.672186,OR,no NWIS WTEMP+FLOW,,,,
06900050,"Medicine Creek near Laredo, MO",40.0266111,-93.4362222,MO,no NWIS WTEMP+FLOW,,,,
08066500,"Trinity Rv at Romayor, TX",30.4252067,-94.8507622,TX,no NWIS WTEMP+FLOW,,,,
034324146,"HARPETH RIVER AT MILE 81.33 NR BERRYS CHAPEL, TN",35.9581186,-86.88972369,TN,no NWIS WTEMP+FLOW,,,,
03207500,"LEVISA FORK NEAR GRUNDY, VA",37.2978881,-82.12596789,VA,no NWIS WTEMP+FLOW,,,,
01465806,Bread And Cheese Rn at Friendship NJ,39.86194444,-74.69888889,NJ,no NWIS WTEMP+FLOW,,,,
09342600,SAN JUAN RIVER NEAR CO RD 119 AT PAGOSA SPRINGS CO,37.25834444,-107.0111083,CO,no NWIS WTEMP+FLOW,,,,
0163287828,"WAR BRANCH BELOW TRIB NEAR TENTH LEGION, VA",38.56496944,-78.7155028,VA,no NWIS WTEMP+FLOW,,,,
06347030,"HEART RIVER NR CARSON, ND",46.5591944,-101.5560278,ND,no NWIS WTEMP+FLOW,,,,
02245290,ST JOHNS RIVER AT RACY PT NEAR HASTINGS FL,29.8,-81.55,FL,no NWIS WTEMP+FLOW,,,,
11372200,S COW C NR MILLVILLE CA,40.54876495,-122.0924984,CA,no NWIS WTEMP+FLOW,,,,
403455095462401,"Upper Hamburg Chute Outlet, Nebr.",40.58205556,-95.7734444,NE,no NWIS WTEMP+FLOW,,,,
02215500,"OCMULGEE RIVER AT LUMBER CITY, GA",31.91991667,-82.6740556,GA,low full-period coverage,0.209,1.0,0.42,1.0
05420500,"Mississippi River at Clinton, IA",41.78058635,-90.252073,IA,low full-period coverage,0.523,1.0,0.703,1.0
02203960,"SNAPFINGER CR AT THOMPSON MILL RD NR LITHONIA, GA",33.69666667,-84.1986111,GA,low full-period coverage,0.524,0.59,0.937,1.0
02136371,"SAMPIT RIVER BELOW US 17 NEAR GEORGETOWN, SC",33.3598611,-79.2880278,SC,no NWIS WTEMP+FLOW,,,,
07311782,"S Wichita Rv at Low Flow Dam nr Guthrie, TX",33.62203029,-100.2089951,TX,no NWIS WTEMP+FLOW,,,,
0208457150,"PUNGO RIVER AT LIGHT 7 NR WOODSTOCK POINT, NC",35.4834993,-76.587707,NC,no NWIS WTEMP+FLOW,,,,
07195500,"Illinois River near Watts, OK",36.13008185,-94.5721645,OK,low full-period coverage,0.027,1.0,0.202,1.0
07188885,"Indian Creek near Lanagan, MO",36.59927778,-94.4496389,MO,low full-period coverage,0.083,1.0,0.0,1.0
021721675,"STONO RIVER AT MAIN RD BELOW RANTOWLES, SC",32.7851111,-80.1068611,SC,no NWIS WTEMP+FLOW,,,,
06680500,"North Platte River at Scottsbluff, Nebr.",41.85050833,-103.67551944,NE,no NWIS WTEMP+FLOW,,,,
03604000,"BUFFALO RIVER NEAR FLAT WOODS, TN",35.49590598,-87.8328037,TN,low full-period coverage,0.447,1.0,0.988,1.0
09306224,"WHITE RIV AB CROOKED WASH NR WHITE RIVER CITY, CO",40.1625,-108.345,CO,low full-period coverage,0.178,0.283,0.0,0.0
13135520,NF BIG WOOD RIVER NR SAWTOOTH NRA HQ NR KETCHUM ID,43.7861111,-114.4191667,ID,low full-period coverage,0.024,0.647,0.0,1.0
0208102855,"ROANOKE RIVER AB SR1100 NR GRABTOWN, NC",35.9443861,-77.0694444,NC,no NWIS WTEMP+FLOW,,,,
13127000,BIG LOST RIVER BL MACKAY RES NR MACKAY ID,43.93916667,-113.6483333,ID,no NWIS WTEMP+FLOW,,,,
394746108262901,BLACK SULPHUR CREEK NR WET SWIZER CR NR RANGELY CO,39.7818,-108.45085,CO,no NWIS WTEMP+FLOW,,,,
02038830,"FISHPOND CREEK NEAR HIXBURG, VA",37.36931388,-78.6455609,VA,no NWIS WTEMP+FLOW,,,,
02011800,"JACKSON RIVER BL GATHRIGHT DAM NR HOT SPGS, VA",37.94845825,-79.94922369,VA,no NWIS WTEMP+FLOW,,,,
01626850,"SOUTH RIVER NEAR DOOMS, VA",38.08874648,-78.8769683,VA,no NWIS WTEMP+FLOW,,,,
06408650,"CHEYENNE RIVER NEAR SCENIC, SD",43.898056,-102.643611,SD,low full-period coverage,0.073,0.917,0.0,1.0
295827090052800,"Bayou Saint John Southlake at New Orleans ,LA",29.97416667,-90.0911111,LA,no NWIS WTEMP+FLOW,,,,
02297345,PEACE RIVER AT PLATT FL,27.08666667,-81.9994444,FL,no NWIS WTEMP+FLOW,,,,
02021549,"MOFFATTS CREEK NEAR RAPHINE, VA",37.9612222,-79.3074722,VA,no NWIS WTEMP+FLOW,,,,
06903900,"Chariton River near Rathbun, IA",40.8218611,-92.8909722,IA,no NWIS WTEMP+FLOW,,,,
09022000,"FRASER RIVER AT UPPER STA, NEAR WINTER PARK, CO.",39.845833,-105.751389,CO,no NWIS WTEMP+FLOW,,,,
02085220,"LITTLE RIVER NEAR ORANGE FACTORY, NC",36.1390316,-78.90639669,NC,no NWIS WTEMP+FLOW,,,,
12323800,Clark Fork near Galen MT,46.20824167,-112.76735,MT,no NWIS WTEMP+FLOW,,,,
02313000,"WITHLACOOCHEE RIVER AT SR 200 NEAR HOLDER, FL",28.98886759,-82.3495406,FL,no NWIS WTEMP+FLOW,,,,
08406500,"PECOS RIVER NEAR MALAGA, NM",32.20754167,-104.023875,NM,low full-period coverage,0.483,1.0,0.575,1.0
443404122240500,"BOULDER CREEK NEAR CASCADIA, OR",44.56785278,-122.4014694,OR,no NWIS WTEMP+FLOW,,,,
11276600,TUOLUMNE R AB EARLY INTAKE NR MATHER CA,37.87935307,-119.947092,CA,low full-period coverage,0.283,1.0,1.0,1.0
01567150,"Juniata River at Trimmers Rock, PA",40.49144444,-77.0979167,PA,no NWIS WTEMP+FLOW,,,,
04191500,Auglaize River near Defiance OH,41.23754895,-84.3991137,OH,no NWIS WTEMP+FLOW,,,,
06026420,"Big Hole R bl Hamilton Ditch nr Twin Bridges, MT",45.5500222,-112.360675,MT,low full-period coverage,0.402,0.444,0.503,0.506
02327031,"SPRING CREEK NEAR SPRING CREEK, FL",30.07270485,-84.3273972,FL,no NWIS WTEMP+FLOW,,,,
09306410,"EVACUATION CREEK AB MISSOURI C NR DRAGON, UT",39.79774877,-109.074554,UT,no NWIS WTEMP+FLOW,,,,
01414500,MILL BROOK NEAR DUNRAVEN NY,42.10616667,-74.73052778,NY,low full-period coverage,0.081,1.0,0.605,1.0
03254480,"CRUISES CREEK AT HWY 17 NR PINER, KY",38.84444444,-84.5322222,KY,low full-period coverage,0.227,1.0,0.0,1.0
02236125,"ST. JOHNS RIVER AT ASTOR, FL",29.16693056,-81.52206109,FL,low full-period coverage,0.133,0.997,0.0,1.0
452712122474101,"FANNO CREEK AT GEMINI DRIVE, TIGARD, OR",45.45310127,-122.7960566,OR,no NWIS WTEMP+FLOW,,,,
11110000,PIRU C NR PIRU CA,34.42499608,-118.7620366,CA,no NWIS WTEMP+FLOW,,,,
03318010,"ROUGH RIVER NEAR FALLS OF ROUGH AT DAM, KY",37.62199988,-86.5041474,KY,no NWIS WTEMP+FLOW,,,,
11258960,CHOWCHILLA R AB WILLOW C NR RAYMOND CA,37.27300075,-119.881272,CA,no NWIS WTEMP+FLOW,,,,
05454500,"Iowa River at Iowa City, IA",41.6566833,-91.541,IA,no NWIS WTEMP+FLOW,,,,
06024450,Big Hole River bl Big Lake Cr at Wisdom MT,45.61796667,-113.4569417,MT,low full-period coverage,0.558,0.59,0.566,0.592
05578360,"SALT CREEK AT WELDON SPRINGS RD NR CLINTON, IL",40.10988889,-88.9237306,IL,no NWIS WTEMP+FLOW,,,,
394337079544201,"Monongahela R at Lock & Dam 8, at Point Marion, PA",39.72702308,-79.9114471,PA,no NWIS WTEMP+FLOW,,,,
13337510,CROOKED RIVER NR OROGRANDE ID,45.7157391,-115.5401294,ID,no NWIS WTEMP+FLOW,,,,
01467861,"West Cr West Branch Schuylkill near Pottsville, PA",40.6687722,-76.2379444,PA,low full-period coverage,0.158,0.489,0.0,0.0
11451800,CACHE C A RUMSEY CA,38.8898988,-122.2383082,CA,low full-period coverage,0.172,0.35,0.581,1.0
02135060,"CHINNERS SWAMP NEAR AYNOR, SC",33.9734987,-79.2406007,SC,low full-period coverage,0.339,0.309,0.0,0.0
02344655,"FLAT CR DS OF LAKE KEDRON, NR PEACHTREE CITY, GA",33.42166667,-84.5783333,GA,low full-period coverage,0.343,0.424,0.416,1.0
03050800,"ROARING CREEK AT NORTON, WV",38.93482684,-79.9497958,WV,no NWIS WTEMP+FLOW,,,,
07381427,"Bayou Grosse Tete S. of I10 at Grosse Tete, LA",30.4147222,-91.4320833,LA,no NWIS WTEMP+FLOW,,,,
05244000,"CROW WING RIVER AT NIMROD, MN",46.64059,-94.880382,MN,no NWIS WTEMP+FLOW,,,,
13118920,BIG SPRING CREEK NR CLYDE ID,43.6308333,-113.1722222,ID,no NWIS WTEMP+FLOW,,,,
14039500,"SOUTH FORK JOHN DAY RIVER NEAR DAYVILLE, OR",44.42764519,-119.5399759,OR,no NWIS WTEMP+FLOW,,,,
10244950,"STEPTOE CK NR ELY, NV",39.20153889,-114.689161,NV,no NWIS WTEMP+FLOW,,,,
07364122,"Bayou Bartholomew nr Meroney, AR",33.95321944,-91.7334167,AR,no NWIS WTEMP+FLOW,,,,
07081200,"ARKANSAS RIVER NEAR LEADVILLE, CO",39.249,-106.3481111,CO,no NWIS WTEMP+FLOW,,,,
06619400,"CANADIAN RIVER NEAR LINDLAND, CO.",40.69525638,-106.0661287,CO,no NWIS WTEMP+FLOW,,,,
01633728,"TOMS BROOK AT MOO MANOR FARM NR TOMS BROOK, VA",38.9611111,-78.45688889,VA,no NWIS WTEMP+FLOW,,,,
12039511,"QUINAULT RIVER BLW COOK CR (6B) NR NEILTON, WA",47.37111667,-124.0828778,WA,no NWIS WTEMP+FLOW,,,,
01597500,"SAVAGE RIV BL SAVAGE RIV DAM NEAR BLOOMINGTON, MD",39.50275,-79.1239722,MD,low full-period coverage,0.549,1.0,1.0,1.0
02264000,"CYPRESS CREEK AT VINELAND, FL",28.39056323,-81.5195173,FL,low full-period coverage,0.443,1.0,0.966,1.0
14312330,"SOUTH UMPQUA RIVER AT MELROSE, OR",43.2517611,-123.4477,OR,no NWIS WTEMP+FLOW,,,,
02172076,"GREAT CYPRESS SWAMP NEAR RIDGEVILLE, SC",33.08655693,-80.2650951,SC,no NWIS WTEMP+FLOW,,,,
06765980,"PLATTE RIVER AT BRADY, NE (CHAN 1,NORTH)",41.01944897,-100.3715219,NE,no NWIS WTEMP+FLOW,,,,
13304200,BIG SPRINGS CREEK NR LEADORE ID,44.70416667,-113.3988889,ID,no NWIS WTEMP+FLOW,,,,
07277700,"HICKAHALA CREEK NR SENATOBIA, MS",34.631944,-89.924444,MS,no NWIS WTEMP+FLOW,,,,
02239501,"SILVER RIVER NEAR OCALA, FL",29.2149764,-82.0412,FL,low full-period coverage,0.018,1.0,0.134,1.0
01455149,Shabbecong Creek at Railroad St at Washington NJ,40.75944444,-74.9730556,NJ,no NWIS WTEMP+FLOW,,,,
01467024,Rancocas Creek at Bridgeboro NJ,40.02916667,-74.9316667,NJ,no NWIS WTEMP+FLOW,,,,
01553115,"WB Susquehanna River at Watsontown, PA",41.08147235,-76.86357439,PA,no NWIS WTEMP+FLOW,,,,
14361590,"MF APPLEGATE R NR COPPER, OR.",42.00623585,-123.1575489,CA,no NWIS WTEMP+FLOW,,,,
13190500,SF BOISE RIVER AT ANDERSON RANCH DAM ID,43.3436111,-115.4775,ID,low full-period coverage,0.082,1.0,0.613,1.0
03070260,"CHEAT RIVER AT ALBRIGHT, WV",39.4948104,-79.6444969,WV,no NWIS WTEMP+FLOW,,,,
05485500,"Des Moines River blw Raccoon Riv at Des Moines, IA",41.5785833,-93.6056111,IA,no NWIS WTEMP+FLOW,,,,
01475548,"Cobbs Creek at Mt. Moriah Cemetery, Philadelphia",39.9327861,-75.2376361,PA,low full-period coverage,0.117,1.0,0.774,1.0
03298150,"CHENOWETH RUN AT GELHAUS LANE NEAR FERN CREEK, KY",38.16006729,-85.5421797,KY,low full-period coverage,0.544,1.0,0.932,1.0
11187500,BOREL CN BL ISABELLA DAM CA,35.6421749,-118.4700856,CA,no NWIS WTEMP+FLOW,,,,
14189050,"SANTIAM RIVER NEAR JEFFERSON, OR",44.7387325,-123.0498164,OR,no NWIS WTEMP+FLOW,,,,
02290918,"LOSTMANS RIVER BELOW SECOND BAY, FL",25.55555556,-81.1647222,FL,no NWIS WTEMP+FLOW,,,,
12500447,"WIDE HOLLOW CREEK ABOVE MOUTH AT UNION GAP, WA",46.53873815,-120.4739524,WA,no NWIS WTEMP+FLOW,,,,
06889000,"KANSAS R AT TOPEKA, KS",39.0666666,-95.6497028,KS,no NWIS WTEMP+FLOW,,,,
14303600,"NESTUCCA RIVER NEAR BEAVER, OR",45.26649446,-123.847061,OR,no NWIS WTEMP+FLOW,,,,
06025250,Big Hole River at Maiden Rock nr Divide MT,45.7012694,-112.7359694,MT,low full-period coverage,0.139,0.584,0.252,0.672
03127980,Clear Fork above Tappan Lake OH,40.3386111,-81.11388889,OH,no NWIS WTEMP+FLOW,,,,
03302060,"SALT RIVER AT MOUTH AT WEST POINT, KY",38.0011831,-85.9421857,KY,no NWIS WTEMP+FLOW,,,,
02110550,"WACCAMAW RIVER ABOVE CONWAY, SC",33.8508333,-78.8972222,SC,low full-period coverage,0.494,0.499,0.999,0.977
03066000,"BLACKWATER RIVER AT DAVIS, WV",39.1270524,-79.4683852,WV,low full-period coverage,0.496,1.0,0.863,1.0
04183032,"BLACK CREEK AT BRUSH COLLEGE RD NEAR HARLAN, IN",41.1726,-84.9126,IN,no NWIS WTEMP+FLOW,,,,
03068600,"SHAVERS FORK ABOVE BOWDEN, WV",38.9028866,-79.694505,WV,no NWIS WTEMP+FLOW,,,,
02171560,"SANTEE RIVER NEAR RUSSELLVILLE, SC",33.49405569,-79.9603544,SC,no NWIS WTEMP+FLOW,,,,
10243260,"LEHMAN CK NR BAKER, NV",39.0116129,-114.2144392,NV,no NWIS WTEMP+FLOW,,,,
11470500,EEL R BL SCOTT DAM NR POTTER VALLEY CA,39.40793878,-122.9713896,CA,no NWIS WTEMP+FLOW,,,,
04071765,"OCONTO RIVER NEAR OCONTO, WI",44.86055556,-87.98388889,WI,low full-period coverage,0.208,1.0,0.313,1.0
06355000,"NORTH FORK GRAND RIVER AT HALEY, ND",45.96083639,-103.119617,ND,no NWIS WTEMP+FLOW,,,,
02147505,"CEDAR CREEK RES TAILRACE BELOW GREAT FALLS, SC",34.541111,-80.875278,SC,no NWIS WTEMP+FLOW,,,,
11420800,YUBA R A DAQUERRA PT NR BROWNS VALLEY CA,39.2082252,-121.4430187,CA,no NWIS WTEMP+FLOW,,,,
11525630,GRASS VALLEY C NR LEWISTON CA,40.68653456,-122.8611348,CA,no NWIS WTEMP+FLOW,,,,
02135200,"PEE DEE RIVER AT HWY 701 NR BUCKSPORT, SC",33.6610024,-79.1544874,SC,low full-period coverage,0.252,0.906,0.0,0.977
442043120570200,"LYTLE CREEK 0.2 MI ABV MOUTH, NR PRINEVILLE, OR",44.34515,-120.9506667,OR,no NWIS WTEMP+FLOW,,,,
