model,scope,feature_set,site_id,horizon,split,n_seeds,n_obs,BIAS,BIAS_std,KGE,KGE_std,MAE,MAE_std,NSE,NSE_std,PBIAS,PBIAS_std,R2,R2_std,RMSE,RMSE_std,SKILL_RMSE,SKILL_RMSE_std,CRPS,CRPS_std,EVT_AUPRC,EVT_AUPRC_std,EVT_AUROC,EVT_AUROC_std,EVT_BASE_RATE,EVT_BASE_RATE_std,EVT_BRIER,EVT_BRIER_std,EVT_BRIER_SKILL,EVT_BRIER_SKILL_std,MPIW,MPIW_std,PICP,PICP_std,PINBALL,PINBALL_std,WINKLER,WINKLER_std
Persistence,per_station,-,s2,1,val,1,731,-0.002462380300957593,0.0,0.9979021281534949,0.0,0.20082079343365256,0.0,0.9962480818454678,0.0,-0.019675786758195514,0.0,0.9962480818454678,0.0,0.26865424359049167,0.0,3.7221337123583e-12,0.0,,,,,,,,,,,,,,,,,,,,
Persistence,per_station,-,s2,3,calib,1,365,0.01643835616438356,0.0,0.9918803997738037,0.0,0.40438356164383565,0.0,0.9880039354570143,0.0,0.13250590755504513,0.0,0.9880039354570143,0.0,0.5089338843407236,0.0,1.964872708981602e-12,0.0,,,,,,,,,,,,,,,,,,,,
Persistence,per_station,-,s2,3,test,1,728,-0.0031593406593406555,0.0,0.9914744172706741,0.0,0.443543956043956,0.0,0.9830976743846356,0.0,-0.02550426364755321,0.0,0.9830976743846356,0.0,0.5845891766826559,0.0,1.7105206140399787e-12,0.0,,,,,,,,,,,,,,,,,,,,
Persistence,per_station,-,s2,3,val,1,731,-0.0079343365253078,0.0,0.9917172034204287,0.0,0.43119015047879616,0.0,0.9844775177107795,0.0,-0.06337204855610065,0.0,0.9844775177107795,0.0,0.5453697649985334,0.0,1.833533325168446e-12,0.0,,,,,,,,,,,,,,,,,,,,
Persistence,per_station,-,s2,7,calib,1,365,0.03890410958904114,0.0,0.9780320371845015,0.0,0.7046575342465753,0.0,0.9649230183907924,0.0,0.31416624261598747,0.0,0.9649230183907924,0.0,0.8767936606110193,0.0,1.1405321131974233e-12,0.0,,,,,,,,,,,,,,,,,,,,
Persistence,per_station,-,s2,7,test,1,724,-0.01160220994475137,0.0,0.9750755284061249,0.0,0.7781767955801107,0.0,0.9507249451758503,0.0,-0.09331570703311584,0.0,0.9507249451758503,0.0,0.9914552059545427,0.0,1.0086376178719547e-12,0.0,,,,,,,,,,,,,,,,,,,,
Persistence,per_station,-,s2,7,val,1,731,-0.0176470588235294,0.0,0.9772201660383011,0.0,0.7426812585499316,0.0,0.9561359406488182,0.0,-0.14083891957988506,0.0,0.9561359406488182,0.0,0.9134127464718438,0.0,1.0947909245828669e-12,0.0,,,,,,,,,,,,,,,,,,,,
Ridge,per_station,V3,b1,1,calib,1,365,-0.05307904037695207,0.0,0.9935721232877919,0.0,0.24521077461060808,0.0,0.994434949125165,0.0,-0.5364785461630854,0.0,0.994434949125165,0.0,0.3903315173100785,0.0,-0.15027149339226464,0.0,,,,,,,,,,,,,,,,,,,,
Ridge,per_station,V3,b1,1,test,1,730,0.07389019900451435,0.0,0.9888754888211824,0.0,0.2520947065423916,0.0,0.9950781536513789,0.0,0.7550264592222319,0.0,0.9950781536513789,0.0,0.3651038627162164,0.0,-0.0592371023376701,0.0,,,,,,,,,,,,,,,,,,,,
Ridge,per_station,V3,b1,1,val,1,731,-0.020224389385142687,0.0,0.9971631920702458,0.0,0.22600246614997152,0.0,0.9966807412794157,0.0,-0.2041428975495623,0.0,0.9966807412794157,0.0,0.29743094466744574,0.0,0.18446107184926697,0.0,,,,,,,,,,,,,,,,,,,,
Ridge,per_station,V3,b1,3,calib,1,365,-0.19468948789318372,0.0,0.9693339538141413,0.0,0.5685510245413906,0.0,0.9625652160908111,0.0,-1.9685216510432986,0.0,0.9625652160908111,0.0,1.013444323600912,0.0,-0.45094499044425196,0.0,,,,,,,,,,,,,,,,,,,,
Ridge,per_station,V3,b1,3,test,1,728,-1.2202231366251186,0.0,0.8730667018210403,0.0,1.2363088065518817,0.0,0.918887414681637,0.0,-12.440968075054078,0.0,0.918887414681637,0.0,1.4795094277340457,0.0,-1.1065105104170874,0.0,,,,,,,,,,,,,,,,,,,,
Ridge,per_station,V3,b1,3,val,1,731,-0.10774332952740424,0.0,0.9880182750983318,0.0,0.4133887465793517,0.0,0.9895314486998387,0.0,-1.08745994372922,0.0,0.9895314486998387,0.0,0.5280922522846423,0.0,0.2657044624467154,0.0,,,,,,,,,,,,,,,,,,,,
Ridge,per_station,V3,b1,7,calib,1,365,-0.3223648701249266,0.0,0.9544937297807116,0.0,0.8459111878943242,0.0,0.9395993973710568,0.0,-3.260813036126765,0.0,0.9395993973710568,0.0,1.2887965339851133,0.0,-0.1446224786764978,0.0,,,,,,,,,,,,,,,,,,,,
Ridge,per_station,V3,b1,7,test,1,724,-2.3556602335610797,0.0,0.7583572363239427,0.0,2.367379405687657,0.0,0.7344173080860763,0.0,-23.91097353173723,0.0,0.7344173080860763,0.0,2.6672980554932804,0.0,-1.2303343541599556,0.0,,,,,,,,,,,,,,,,,,,,
Ridge,per_station,V3,b1,7,val,1,731,-0.24151519265664428,0.0,0.9725929440688547,0.0,0.6374694888980712,0.0,0.9747941717882922,0.0,-2.4372909303662125,0.0,0.9747941717882922,0.0,0.819118615534706,0.0,0.3169630192408749,0.0,,,,,,,,,,,,,,,,,,,,
Ridge,per_station,V3,p3,1,calib,1,365,0.0005835991571820477,0.0,0.9905193230551688,0.0,0.13192408162546018,0.0,0.9976560014821562,0.0,0.0034724454285903657,0.0,0.9976560014821562,0.0,0.16920082322976387,0.0,-0.13933375334439702,0.0,,,,,,,,,,,,,,,,,,,,
Ridge,per_station,V3,p3,1,test,1,730,-0.01389297049291547,0.0,0.9871426654223526,0.0,0.1437925966484993,0.0,0.9970220787580297,0.0,-0.08090130471062205,0.0,0.9970220787580297,0.0,0.18480142251554213,0.0,-0.1646461260272638,0.0,,,,,,,,,,,,,,,,,,,,
Ridge,per_station,V3,p3,1,val,1,731,0.004970513895385863,0.0,0.9807360643290534,0.0,0.15904492408956805,0.0,0.9959780900981736,0.0,0.028450307391060078,0.0,0.9959780900981736,0.0,0.20305434058923824,0.0,-0.1915052739769596,0.0,,,,,,,,,,,,,,,,,,,,
Ridge,per_station,V3,p3,3,calib,1,365,0.006166785706740502,0.0,0.9775267506014796,0.0,0.2754298998307474,0.0,0.9903634061049577,0.0,0.036705860587721906,0.0,0.9903634061049577,0.0,0.3437324987770004,0.0,-0.10109577148052096,0.0,,,,,,,,,,,,,,,,,,,,
Ridge,per_station,V3,p3,3,test,1,728,-0.089501739146281,0.0,0.9655629227067006,0.0,0.313408891038756,0.0,0.9863874948253241,0.0,-0.5207831745327666,0.0,0.9863874948253241,0.0,0.39454821184338734,0.0,-0.2238624230764159,0.0,,,,,,,,,,,,,,,,,,,,
Ridge,per_station,V3,p3,3,val,1,731,-0.010643932395265348,0.0,0.9480332208875992,0.0,0.33123608999199255,0.0,0.983305261486039,0.0,-0.06093345378676008,0.0,0.983305261486039,0.0,0.4140876797821696,0.0,-0.24159231904929945,0.0,,,,,,,,,,,,,,,,,,,,
Ridge,per_station,V3,p3,7,calib,1,365,0.046371890514124776,0.0,0.9610731799222264,0.0,0.44011064599325617,0.0,0.976059764495355,0.0,0.27620332959620664,0.0,0.976059764495355,0.0,0.5438593548199454,0.0,0.075996495182866,0.0,,,,,,,,,,,,,,,,,,,,
Ridge,per_station,V3,p3,7,test,1,724,-0.22654099424135649,0.0,0.9312215530758768,0.0,0.5808746567049774,0.0,0.9570699674706488,0.0,-1.3160525394235765,0.0,0.9570699674706488,0.0,0.6983231366135415,0.0,-0.23543278592220696,0.0,,,,,,,,,,,,,,,,,,,,
Ridge,per_station,V3,p3,7,val,1,731,-0.04053885941511716,0.0,0.8997202983551714,0.0,0.5892184644573,0.0,0.9490265777563607,0.0,-0.2321151276539382,0.0,0.9490265777563607,0.0,0.7244331245432115,0.0,-0.21610760037749488,0.0,,,,,,,,,,,,,,,,,,,,
Ridge,per_station,V3,s2,1,calib,1,365,-0.012843616853436468,0.0,0.9958684166617526,0.0,0.21525326853617888,0.0,0.9951212033930995,0.0,-0.10343129802101116,0.0,0.9951212033930995,0.0,0.3233405423325633,0.0,-0.13870561870485965,0.0,,,,,,,,,,,,,,,,,,,,
Ridge,per_station,V3,s2,1,test,1,730,0.03613878755783387,0.0,0.9962023862493343,0.0,0.20070108107662357,0.0,0.9962304785850783,0.0,0.2922489743792923,0.0,0.9962304785850783,0.0,0.2768668482003946,0.0,0.10101207740608631,0.0,,,,,,,,,,,,,,,,,,,,
Ridge,per_station,V3,s2,1,val,1,731,0.029545970225049956,0.0,0.9968194413841116,0.0,0.16624558828045313,0.0,0.9973634287865012,0.0,0.2360887184997378,0.0,0.9973634287865012,0.0,0.22520953817570874,0.0,0.16171233640308225,0.0,,,,,,,,,,,,,,,,,,,,
Ridge,per_station,V3,s2,3,calib,1,365,-0.027389460002932815,0.0,0.9866139803110505,0.0,0.41616304710803176,0.0,0.9797820937663069,0.0,-0.22078030302048263,0.0,0.9797820937663069,0.0,0.6607087508261849,0.0,-0.298221185804465,0.0,,,,,,,,,,,,,,,,,,,,
Ridge,per_station,V3,s2,3,test,1,728,0.04415087238533228,0.0,0.9932390144510513,0.0,0.33038247809056803,0.0,0.9898053143140507,0.0,0.3564147114860324,0.0,0.9898053143140507,0.0,0.45400899639723824,0.0,0.22337084827193043,0.0,,,,,,,,,,,,,,,,,,,,
Ridge,per_station,V3,s2,3,val,1,731,0.028043446508572285,0.0,0.993466506135083,0.0,0.2993925387831495,0.0,0.9912577810756951,0.0,0.22398478412821188,0.0,0.9912577810756951,0.0,0.4092807415898845,0.0,0.2495353284019427,0.0,,,,,,,,,,,,,,,,,,,,
Ridge,per_station,V3,s2,7,calib,1,365,0.006397234508260864,0.0,0.9732615302709133,0.0,0.5665967011666676,0.0,0.9711680325279427,0.0,0.05166022689694938,0.0,0.9711680325279427,0.0,0.7949200171827308,0.0,0.09337846189733978,0.0,,,,,,,,,,,,,,,,,,,,
Ridge,per_station,V3,s2,7,test,1,724,-0.0042323544689535425,0.0,0.982061846107284,0.0,0.5023502473765377,0.0,0.976819266922195,0.0,-0.034040510520483507,0.0,0.976819266922195,0.0,0.680022249495596,0.0,0.31411702171637146,0.0,,,,,,,,,,,,,,,,,,,,
Ridge,per_station,V3,s2,7,val,1,731,-0.05748984601777582,0.0,0.9866565205675025,0.0,0.47128537306683,0.0,0.9798743563324452,0.0,-0.45881910866425885,0.0,0.9798743563324452,0.0,0.6187105864431313,0.0,0.322638545572863,0.0,,,,,,,,,,,,,,,,,,,,
TR-fixedKappa,ablation,V3,b1,1,calib,1,365,-0.05036940770606472,0.0,0.9943562937531341,0.0,0.22271301517747852,0.0,0.9968553701299248,0.0,-0.5090918462577879,0.0,0.9968553701299248,0.0,0.2934160172324913,0.0,0.1353296991945553,0.0,0.11485618269062477,0.0,0.9120029799401124,0.0,0.986158357771261,0.0,0.1506849315068493,0.0,0.03503646561292611,0.0,0.7262326609240113,0.0,0.9518500249679774,0.0,0.9068493150684932,0.0,0.05742809134531238,0.0,1.2185553289439581,0.0
TR-fixedKappa,ablation,V3,b1,1,test,1,724,-0.1502750137234261,0.0,0.984046782688594,0.0,0.27963821762833146,0.0,0.995394481225545,0.0,-1.5271336528470028,0.0,0.995394481225545,0.0,0.35233234865124186,0.0,-0.021989331944138213,0.0,0.14270884376533785,0.0,0.6209171279456981,0.0,0.9587905222744725,0.0,0.0925414364640884,0.0,0.051736518473750354,0.0,0.38392418484805124,0.0,0.943179570673579,0.0,0.8383977900552486,0.0,0.07135442188266893,0.0,1.48488313667682,0.0
TR-fixedKappa,ablation,V3,b1,1,val,1,731,-0.019438945643715917,0.0,0.9954398745288612,0.0,0.2321909274676593,0.0,0.9964018676041466,0.0,-0.196214709620302,0.0,0.9964018676041466,0.0,0.30967358909829923,0.0,0.1508924236694933,0.0,0.12124377476043807,0.0,0.9533916085240487,0.0,0.9935339308578744,0.0,0.09712722298221614,0.0,0.02146512520969121,0.0,0.7552256557395431,0.0,0.9250231335492533,0.0,0.8755129958960328,0.0,0.060621887380219036,0.0,1.3154039681365486,0.0
TR-fixedKappa,ablation,V3,b1,3,calib,1,365,-0.18115780843447332,0.0,0.9737306474973014,0.0,0.4490849488402066,0.0,0.9878708822306614,0.0,-1.8317017145229648,0.0,0.9878708822306614,0.0,0.5768685141009001,0.0,0.1740992013795224,0.0,0.23168013351693004,0.0,0.8394713868503849,0.0,0.9771847507331378,0.0,0.1506849315068493,0.0,0.05493894236778005,0.0,0.5707190265753488,0.0,1.9259710066939053,0.0,0.9068493150684932,0.0,0.11584006675846502,0.0,2.459554517105834,0.0
TR-fixedKappa,ablation,V3,b1,3,test,1,724,-0.3462057322757679,0.0,0.9629264428242482,0.0,0.5444852688365219,0.0,0.9822499180297983,0.0,-3.516751553601296,0.0,0.9822499180297983,0.0,0.6909289142865483,0.0,0.018517673267516188,0.0,0.27758438950250164,0.0,0.4732827761190075,0.0,0.9410254662759263,0.0,0.0925414364640884,0.0,0.06138650561665673,0.0,0.2690126316423932,0.0,1.8755593951071166,0.0,0.8273480662983426,0.0,0.13879219475125082,0.0,2.8826789967098287,0.0
TR-fixedKappa,ablation,V3,b1,3,val,1,731,-0.08477239096702857,0.0,0.9889731761865334,0.0,0.41908177973959904,0.0,0.9888397632126088,0.0,-0.85561287134666,0.0,0.9888397632126088,0.0,0.5452594580569492,0.0,0.24183401692836493,0.0,0.2149436489066956,0.0,0.9113573608737607,0.0,0.9874733247972685,0.0,0.09712722298221614,0.0,0.026389917579846916,0.0,0.699066522669147,0.0,1.865654378191717,0.0,0.9069767441860465,0.0,0.1074718244533478,0.0,2.2574916698048773,0.0
TR-fixedKappa,ablation,V3,b1,7,calib,1,365,-0.23567754340498415,0.0,0.9706439269658299,0.0,0.6325382480882619,0.0,0.976770295488101,0.0,-2.3839458899791452,0.0,0.976770295488101,0.0,0.7992553761106521,0.0,0.29015507688590736,0.0,0.3180324344384616,0.0,0.6336784160338418,0.0,0.9405865102639296,0.0,0.1506849315068493,0.0,0.07587126467979244,0.0,0.40715840252865887,0.0,2.7085467529623477,0.0,0.9068493150684932,0.0,0.1590162172192308,0.0,3.215590552271229,0.0
TR-fixedKappa,ablation,V3,b1,7,test,1,724,-0.39383715736931857,0.0,0.9570152335233465,0.0,0.7647790320999714,0.0,0.9651585039196201,0.0,-3.9976180408568687,0.0,0.9651585039196201,0.0,0.966095505743021,0.0,0.19217277436205005,0.0,0.386440737841867,0.0,0.3384011909837685,0.0,0.8914105272723142,0.0,0.0925414364640884,0.0,0.08499373051939013,0.0,-0.012100994756839789,0.0,2.621097906765358,0.0,0.8411602209944752,0.0,0.1932203689209335,0.0,3.945431814256293,0.0
TR-fixedKappa,ablation,V3,b1,7,val,1,731,-0.16790581222435028,0.0,0.97811204297142,0.0,0.6323493748454813,0.0,0.9758282887007286,0.0,-1.6944495662382624,0.0,0.9758282887007286,0.0,0.8021396959095682,0.0,0.331121203059787,0.0,0.32029542677814543,0.0,0.715549405523417,0.0,0.966602646180111,0.0,0.09712722298221614,0.0,0.04526892167178111,0.0,0.48378262370510505,0.0,2.714959792823374,0.0,0.908344733242134,0.0,0.16014771338907272,0.0,3.2853690548895487,0.0
TR-fixedKappa,ablation,V3,p3,1,calib,1,365,-0.014783838350478917,0.0,0.9880919128160485,0.0,0.16432128801737747,0.0,0.996444051205295,0.0,-0.08796460946944669,0.0,0.996444051205295,0.0,0.208401841794076,0.0,-0.4032986440267794,0.0,0.08553015835208981,0.0,0.7827957133687956,0.0,0.9847687924611002,0.0,0.07397260273972603,0.0,0.027130981876753866,0.0,0.6039310694194865,0.0,0.6894206243018581,0.0,0.9068493150684932,0.0,0.042765079176044905,0.0,0.9226918703889193,0.0
TR-fixedKappa,ablation,V3,p3,1,test,1,724,-0.009652191762766127,0.0,0.9862890540655452,0.0,0.18201197708509245,0.0,0.9953654476203421,0.0,-0.05615527345509105,0.0,0.9953654476203421,0.0,0.23119749044178717,0.0,-0.4522265628109021,0.0,0.09322446038051206,0.0,0.3218596103734158,0.0,0.9333193688032397,0.0,0.058011049723756904,0.0,0.04620600101481625,0.0,0.1544450220814444,0.0,0.6837220323678538,0.0,0.8494475138121547,0.0,0.04661223019025603,0.0,0.9766140405644369,0.0
TR-fixedKappa,ablation,V3,p3,1,val,1,731,0.008434679211409082,0.0,0.9847913868691004,0.0,0.18343178974783045,0.0,0.9946655094617611,0.0,0.04827855260334193,0.0,0.9946655094617611,0.0,0.23385280281033147,0.0,-0.37222782226840123,0.0,0.09542027724370857,0.0,0.78646670098093,0.0,0.9737432840214911,0.0,0.11491108071135431,0.0,0.04588282568173632,0.0,0.5488703795194444,0.0,0.6753200043079465,0.0,0.8276333789329685,0.0,0.04771013862185428,0.0,1.028290419832952,0.0
TR-fixedKappa,ablation,V3,p3,3,calib,1,365,-0.04981936363324727,0.0,0.9768191325640392,0.0,0.3066696193120251,0.0,0.9880268220677717,0.0,-0.2965341597415066,0.0,0.9880268220677717,0.0,0.38314532686433234,0.0,-0.22734893021922686,0.0,0.15567748918925248,0.0,0.606759692046996,0.0,0.9649353495507341,0.0,0.07397260273972603,0.0,0.03870144197505454,0.0,0.43502086269434903,0.0,1.3150617886896003,0.0,0.9068493150684932,0.0,0.07783874459462624,0.0,1.6036284825573228,0.0
TR-fixedKappa,ablation,V3,p3,3,test,1,724,-0.07172513403286591,0.0,0.9708308220192693,0.0,0.3375002692417545,0.0,0.9831492710523321,0.0,-0.4170869782563392,0.0,0.9831492710523321,0.0,0.43978759663808814,0.0,-0.3610687105172541,0.0,0.17624645114603624,0.0,0.2813462321776284,0.0,0.9162128194386259,0.0,0.058011049723756904,0.0,0.04898079073358218,0.0,0.10366726144755134,0.0,1.3313114695786112,0.0,0.8756906077348067,0.0,0.08812322557301812,0.0,1.9123908419635411,0.0
TR-fixedKappa,ablation,V3,p3,3,val,1,731,-0.048379376224877896,0.0,0.9646132593534695,0.0,0.32505493320616424,0.0,0.9822384052403313,0.0,-0.2769580244692945,0.0,0.9822384052403313,0.0,0.4271136718955052,0.0,-0.28064914300836596,0.0,0.16814160318718185,0.0,0.6891871141437015,0.0,0.9597961286523883,0.0,0.11491108071135431,0.0,0.05695737313022133,0.0,0.4399830929760258,0.0,1.3062521286115112,0.0,0.8673050615595075,0.0,0.08407080159359093,0.0,1.7936987635538124,0.0
TR-fixedKappa,ablation,V3,p3,7,calib,1,365,-0.11808839301540427,0.0,0.9743472060073929,0.0,0.4466188274017752,0.0,0.9760022311688699,0.0,-0.7033659186941464,0.0,0.9760022311688699,0.0,0.5445124638274641,0.0,0.07488687909851754,0.0,0.222892031909124,0.0,0.5467188563588485,0.0,0.9549638395792243,0.0,0.07397260273972603,0.0,0.04432814240099975,0.0,0.35288003821093816,0.0,1.9425250432262682,0.0,0.9068493150684932,0.0,0.111446015954562,0.0,2.2205726832559662,0.0
TR-fixedKappa,ablation,V3,p3,7,test,1,724,-0.2572738913541341,0.0,0.9557365931890726,0.0,0.5836060442318574,0.0,0.9529188220949347,0.0,-1.494590238869441,0.0,0.9529188220949347,0.0,0.7313065758659026,0.0,-0.29378514671904576,0.0,0.29779261098162685,0.0,0.32885326823687727,0.0,0.9304566401340595,0.0,0.058011049723756904,0.0,0.04370869468321024,0.0,0.2001449258536815,0.0,2.002419984143083,0.0,0.830110497237569,0.0,0.14889630549081342,0.0,3.0977178871302304,0.0
TR-fixedKappa,ablation,V3,p3,7,val,1,731,-0.22903484130525392,0.0,0.9444305330268628,0.0,0.5808682996173238,0.0,0.9478480990047784,0.0,-1.3113948506429887,0.0,0.9478480990047784,0.0,0.7327595242198348,0.0,-0.2300851475786454,0.0,0.2942031441134946,0.0,0.6063324613569603,0.0,0.9549753440788991,0.0,0.11491108071135431,0.0,0.06947965899405713,0.0,0.31686133695152874,0.0,2.0476192103854283,0.0,0.8508891928864569,0.0,0.1471015720567473,0.0,3.0174113272315983,0.0
TR-fixedKappa,ablation,V3,s2,1,calib,1,365,-0.008443098198877622,0.0,0.9909167555331548,0.0,0.18780767884972976,0.0,0.9968994147863894,0.0,-0.06799335546672675,0.0,0.9968994147863894,0.0,0.2577660051470509,0.0,0.09222769170889922,0.0,0.10366747877913524,0.0,0.9052804854381453,0.0,0.9865803303303303,0.0,0.08767123287671233,0.0,0.02843451462095155,0.0,0.6445018571388037,0.0,0.8901068831143314,0.0,0.9068493150684932,0.0,0.05183373938956762,0.0,1.231947574876759,0.0
